source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread
192.168.2.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,120.0,7.0,0.0,69.0,107.0,246.3450216216216,264237.6,451087.0756756757,48883956.0,0.5160611105409724,87.94054054054054,0.0,0.372972972972973,0.5783783783783784,0.058333333333333334,0.2139973182439029,0,0,0,0
192.168.2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,148.0,7.0,0.0,91.0,114.0,203.89475925925925,252271.46759259258,425560.0138888889,54490637.0,0.41448165032621387,80.74074074074075,0.0,0.4212962962962963,0.5277777777777778,0.0472972972972973,0.21359707423243812,0,0,0,0
192.168.2.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,131.0,7.0,0.0,75.0,115.0,414.1128284313726,531197.4950980392,767284.4901960784,108364289.0,1.0350088449014136,110.73039215686275,0.0,0.36764705882352944,0.5637254901960784,0.05343511450381679,0.2108248123256793,0,0,1,0
80.110.54.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,2.3333333333333335,0.2103504794708313,0,0,0,0
66.156.216.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,2.3333333333333335,0.2103504794708313,0,0,0,0
58.135.72.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,2.3333333333333335,0.2103504794708313,0,0,0,0
52.57.249.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,2.3333333333333335,0.2103504794708313,0,0,0,0
192.168.1.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,124.0,7.0,0.0,70.0,100.0,313.8403611111111,599127.1055555556,863271.2444444444,107842879.0,0.5957943598326066,111.84444444444445,0.0,0.3888888888888889,0.5555555555555556,0.056451612903225805,0.20974310627793746,0,0,0,0
192.168.1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,133.0,6.0,0.0,81.0,94.0,227.6484708737864,301364.5048543689,560156.7766990291,62081088.0,0.5296280761457395,71.7621359223301,0.0,0.3932038834951456,0.4563106796116505,0.045112781954887216,0.20912996005058848,0,0,0,0
192.168.2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,135.0,6.0,0.0,73.0,94.0,312.88983,360834.52,762460.535,72166904.0,0.3109532639024158,121.42,0.0,0.365,0.47,0.044444444444444446,0.20659073288746121,0,0,0,0
45.83.39.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.20618054648436834,0,0,0,0
192.168.2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,152.0,6.0,0.0,80.0,115.0,292.8637649769585,343441.0737327189,638636.940092166,74526713.0,0.45197641001356087,104.04608294930875,0.0,0.3686635944700461,0.5299539170506913,0.039473684210526314,0.20523951844174604,0,0,0,0
192.168.1.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,140.0,6.0,0.0,93.0,118.0,301.01952803738317,368955.7897196262,622302.6401869159,78956539.0,0.48125713429353273,103.35046728971963,0.0,0.43457943925233644,0.5514018691588785,0.04285714285714286,0.20498538092365037,0,0,0,0
192.168.1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,157.0,7.0,0.0,92.0,111.0,310.3572966101695,450104.4322033898,697785.4618644068,106224646.0,0.43041667933790595,96.23305084745763,0.0,0.3898305084745763,0.4703389830508475,0.044585987261146494,0.20432439737951524,0,0,0,0
192.168.1.230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,142.0,6.0,0.0,91.0,105.0,364.04305445544554,436073.6683168317,653934.1485148515,88086881.0,0.4556271076331428,112.07425742574257,0.0,0.4504950495049505,0.5198019801980198,0.04225352112676056,0.20388627363570178,0,0,0,0
98.82.78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.6666666666666667,0.20383550112635773,0,0,0,0
192.168.1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,144.0,7.0,0.0,91.0,113.0,251.36753953488372,328398.37674418604,482956.3348837209,70605651.0,1.886122918602724,85.3906976744186,0.0,0.4232558139534884,0.5255813953488372,0.04861111111111111,0.20378829974920876,0,0,1,0
192.168.1.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,122.0,7.0,0.0,81.0,117.0,303.4594972972973,462756.0864864865,880625.2108108108,85609876.0,0.41029473834354774,104.37837837837837,0.0,0.43783783783783786,0.6324324324324324,0.05737704918032787,0.20112541534389516,0,0,0,0
192.168.1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,133.0,7.0,0.0,64.0,90.0,310.0710625,527408.0104166666,867706.359375,101262338.0,0.964304776158936,110.109375,0.0,0.3333333333333333,0.46875,0.05263157894736842,0.20096511408212803,0,0,1,0
192.168.1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,136.0,7.0,0.0,85.0,101.0,353.58589552238806,488458.6666666667,942069.4477611941,98180192.0,1.8901308749861396,115.42786069651741,0.0,0.4228855721393035,0.5024875621890548,0.051470588235294115,0.2004189729624991,0,0,1,0
192.168.1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,155.0,7.0,0.0,103.0,109.0,257.8092355555556,402888.0177777778,598666.5333333333,90649804.0,0.37442361052045964,91.41333333333333,0.0,0.4577777777777778,0.48444444444444446,0.04516129032258064,0.2004053781163494,0,0,0,0
192.168.1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,136.0,6.0,0.0,76.0,91.0,317.87968449197865,476000.69518716575,765177.3475935829,89012130.0,0.5427112557506333,118.42780748663101,0.0,0.40641711229946526,0.48663101604278075,0.04411764705882353,0.19917948830836485,0,0,0,0
192.168.2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,136.0,7.0,0.0,82.0,103.0,169.5263073170732,248998.2975609756,503124.3365853659,51044651.0,0.4097682368585913,67.53170731707317,0.0,0.4,0.5024390243902439,0.051470588235294115,0.19715028333457663,0,0,0,0
192.168.2.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,121.0,6.0,0.0,73.0,111.0,260.52540314136127,370366.9057591623,641059.277486911,70740079.0,0.5243955133335896,105.05759162303664,0.0,0.38219895287958117,0.581151832460733,0.049586776859504134,0.19698049512050098,0,0,0,0
109.132.213.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,2.3333333333333335,0.19563322003521455,0,0,0,0
154.82.236.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,2.3333333333333335,0.19563322003521455,0,0,0,0
63.118.244.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,2.3333333333333335,0.19563322003521455,0,0,0,0
192.168.1.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,156.0,7.0,0.0,88.0,131.0,291.7922606837607,365762.2136752137,688473.3717948718,85588358.0,0.47342685368867654,87.37179487179488,0.0,0.37606837606837606,0.5598290598290598,0.04487179487179487,0.19541641012452515,0,0,0,0
192.168.2.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,134.0,7.0,0.0,60.0,122.0,316.22379,411414.28,660345.12,82282856.0,0.417195147224922,97.815,0.0,0.3,0.61,0.05223880597014925,0.19517280096291545,0,0,0,0
192.168.2.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,132.0,6.0,0.0,78.0,105.0,277.8759801980198,298441.8663366337,560687.6386138614,60285257.0,0.9643356919399008,72.70297029702971,0.0,0.38613861386138615,0.5198019801980198,0.045454545454545456,0.19462271293252154,0,0,1,0
192.168.2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,130.0,7.0,0.0,74.0,90.0,236.6661464646465,282837.82828282827,519675.70707070705,56001890.0,1.2865121086321756,76.20707070707071,0.0,0.37373737373737376,0.45454545454545453,0.05384615384615385,0.19429576039507168,0,0,1,0
192.168.2.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,122.0,7.0,0.0,72.0,86.0,344.8004634146341,472996.65853658534,809433.6524390244,77571452.0,0.43423234659425314,97.42073170731707,0.0,0.43902439024390244,0.524390243902439,0.05737704918032787,0.1938501344295097,0,0,0,0
192.168.2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,160.0,7.0,0.0,95.0,110.0,289.39500440528633,351650.59030837007,657419.6211453745,79824684.0,0.7109879939958513,106.39647577092511,0.0,0.4185022026431718,0.4845814977973568,0.04375,0.19342719147749388,0,0,1,0
192.168.2.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,133.0,7.0,0.0,83.0,117.0,379.628315,463005.245,913817.05,92601049.0,0.45018797508593184,124.35,0.0,0.415,0.585,0.05263157894736842,0.19319650626415097,0,0,0,0
192.168.1.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,112.0,7.0,0.0,64.0,93.0,237.1511306818182,413687.44886363635,649357.2840909091,72808991.0,0.4072441250629058,82.9659090909091,0.0,0.36363636363636365,0.5284090909090909,0.0625,0.1931197634487628,0,0,0,0
192.168.1.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,116.0,7.0,0.0,73.0,95.0,275.1928146067416,424711.4213483146,584750.8089887641,75598633.0,1.2531544107123478,97.48314606741573,0.0,0.4101123595505618,0.5337078651685393,0.0603448275862069,0.19298421754713357,0,0,1,0
192.168.2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,149.0,7.0,0.0,91.0,111.0,312.84663677130044,524994.6860986548,794450.3587443946,117073815.0,0.7625618945826561,111.04932735426009,0.0,0.4080717488789238,0.4977578475336323,0.04697986577181208,0.19287297964089078,0,0,1,0
192.168.2.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,144.0,7.0,0.0,88.0,101.0,199.46899024390245,237392.06341463415,491345.64390243904,48665373.0,0.43850276338952365,84.8048780487805,0.0,0.4292682926829268,0.4926829268292683,0.04861111111111111,0.1918739409919874,0,0,0,0
192.168.1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,137.0,6.0,0.0,81.0,96.0,255.92817703349283,285119.65071770333,526930.3301435406,59590007.0,0.4202246060031734,93.7177033492823,0.0,0.3875598086124402,0.45933014354066987,0.043795620437956206,0.19132340224433442,0,0,0,0
192.168.2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,133.0,6.0,0.0,79.0,102.0,203.7912676767677,259002.15151515152,622274.4696969697,51282426.0,0.3174702760911304,80.45454545454545,0.0,0.398989898989899,0.5151515151515151,0.045112781954887216,0.19076072029517865,0,0,0,0
192.168.2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,130.0,7.0,0.0,86.0,87.0,302.8589132653061,325946.35714285716,684385.3418367347,63885486.0,1.5948597007561283,104.06632653061224,0.0,0.4387755102040816,0.44387755102040816,0.05384615384615385,0.19063761389488876,0,0,1,0
192.168.2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,150.0,7.0,0.0,72.0,111.0,272.9190550458716,521366.54587155965,820256.7385321101,113657907.0,0.4059896604421312,100.13761467889908,0.0,0.3302752293577982,0.5091743119266054,0.04666666666666667,0.18999627542528064,0,0,0,0
192.168.2.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,138.0,7.0,0.0,86.0,90.0,334.1651691542289,481282.27363184077,935677.9452736318,96737737.0,0.3905069159031166,123.6268656716418,0.0,0.42786069651741293,0.44776119402985076,0.050724637681159424,0.1890703841252146,0,0,0,0
192.168.1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,138.0,6.0,0.0,70.0,89.0,239.6791935483871,352142.62903225806,576181.6075268817,65498529.0,0.5206121825929926,107.39784946236558,0.0,0.3763440860215054,0.478494623655914,0.043478260869565216,0.1889493882416915,0,0,0,0
192.168.2.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,116.0,7.0,0.0,77.0,89.0,253.61167597765362,356472.7709497207,593624.3798882682,63808626.0,0.912027904975811,79.22346368715084,0.0,0.4301675977653631,0.4972067039106145,0.0603448275862069,0.18836797331675648,0,0,1,0
192.168.1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,125.0,7.0,0.0,65.0,101.0,191.12872486772486,336448.3703703704,493020.3386243386,63588742.0,0.770120366777499,84.42857142857143,0.0,0.3439153439153439,0.5343915343915344,0.056,0.1882915492240279,0,0,1,0
192.168.2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,140.0,6.0,0.0,81.0,102.0,338.7752222222222,424369.1787439613,830443.8260869565,87844420.0,0.46288825091329466,117.07246376811594,0.0,0.391304347826087,0.4927536231884058,0.04285714285714286,0.18820641632687685,0,0,0,0
192.168.2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,136.0,7.0,0.0,98.0,103.0,370.9078599033816,489263.94202898553,845655.6811594203,101277636.0,0.3370571221185367,103.55555555555556,0.0,0.47342995169082125,0.4975845410628019,0.051470588235294115,0.18667611063913536,0,0,0,0
192.168.1.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,152.0,7.0,0.0,104.0,106.0,277.2589360730594,428117.06392694067,625096.5936073059,93757637.0,0.5201401830176209,88.57077625570776,0.0,0.4748858447488584,0.4840182648401826,0.046052631578947366,0.1866146417462734,0,0,0,0
70.116.56.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.18589718592911297,0,0,0,0
86.214.142.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.18589718592911297,0,0,0,0
192.168.1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,126.0,7.0,0.0,69.0,107.0,379.62747120418845,508237.21465968585,908489.0261780105,97073308.0,0.4585615896616145,119.32460732984293,0.0,0.3612565445026178,0.5602094240837696,0.05555555555555555,0.1850455285977678,0,0,0,0
192.168.1.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,150.0,7.0,0.0,105.0,112.0,312.8184695652174,350689.7434782609,854694.6608695652,80658641.0,0.3815852258472129,96.27391304347826,0.0,0.45652173913043476,0.48695652173913045,0.04666666666666667,0.1849326674766224,0,0,0,0
192.168.1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,130.0,7.0,0.0,77.0,90.0,386.2912081218274,536593.8274111676,766814.7563451777,105708984.0,0.9071419315510832,93.18781725888324,0.0,0.39086294416243655,0.45685279187817257,0.05384615384615385,0.1835876814223537,0,0,1,0
192.168.2.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,136.0,7.0,0.0,71.0,97.0,377.0651808510638,474329.2978723404,975968.4893617021,89173908.0,0.3552385504471814,133.58510638297872,0.0,0.3776595744680851,0.5159574468085106,0.051470588235294115,0.183513505257201,0,0,0,0
192.168.2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,120.0,7.0,0.0,75.0,109.0,253.5711871657754,293872.5294117647,611053.973262032,54954163.0,0.7436759345473357,75.52941176470588,0.0,0.40106951871657753,0.5828877005347594,0.058333333333333334,0.1818771788049104,0,0,1,0
192.168.2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,142.0,6.0,0.0,81.0,119.0,270.1266893203883,334754.4029126214,597998.8300970874,68959407.0,0.33173334042951325,84.11650485436893,0.0,0.3932038834951456,0.5776699029126213,0.04225352112676056,0.1810737382231309,0,0,0,0
52.59.110.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.18058530753540492,0,0,0,0
51.21.160.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.18058530753540492,0,0,0,0
46.169.192.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.18058530753540492,0,0,0,0
192.168.2.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,117.0,7.0,0.0,66.0,86.0,227.6151693989071,341438.7650273224,666353.5300546448,62483294.0,0.6606904515738727,95.26229508196721,0.0,0.36065573770491804,0.46994535519125685,0.05982905982905983,0.1800363508318461,0,0,1,0
192.168.1.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,137.0,7.0,0.0,77.0,100.0,387.2709850746268,491905.6368159204,880362.6169154228,98873033.0,1.1002743846635277,126.76616915422886,0.0,0.38308457711442784,0.4975124378109453,0.051094890510948905,0.179689183792471,0,0,1,0
192.168.1.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,136.0,6.0,0.0,79.0,101.0,207.99016915422885,288839.7611940298,636771.6567164179,58056792.0,0.3784523721813756,77.34328358208955,0.0,0.39303482587064675,0.5024875621890548,0.04411764705882353,0.1787902573116107,0,0,0,0
192.168.2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,147.0,7.0,0.0,99.0,127.0,302.0225982142857,340491.65178571426,709432.8303571428,76270130.0,0.37470181693210797,87.11160714285714,0.0,0.4419642857142857,0.5669642857142857,0.047619047619047616,0.1777971065212831,0,0,0,0
192.168.1.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,154.0,7.0,0.0,84.0,117.0,244.8656318181818,280988.9681818182,560050.4409090909,61817573.0,0.5643716533636751,66.01818181818182,0.0,0.38181818181818183,0.5318181818181819,0.045454545454545456,0.177774940396338,0,0,0,0
192.168.2.240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,133.0,7.0,0.0,90.0,99.0,246.84524489795916,444136.64795918367,535076.0918367347,87050783.0,1.4861886808426512,99.5561224489796,0.0,0.45918367346938777,0.5051020408163265,0.05263157894736842,0.17757419390372498,0,0,1,0
91.185.10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.17726262588396946,0,0,0,0
37.175.187.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.17726262588396946,0,0,0,0
61.230.41.220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,3.0,0.1770666093557175,0,0,0,0
163.138.175.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,3.0,0.1770666093557175,0,0,0,0
106.13.146.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,3.0,0.1770666093557175,0,0,0,0
198.145.53.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,3.0,0.1770666093557175,0,0,0,0
192.168.2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,118.0,7.0,0.0,78.0,97.0,209.28079781420763,250855.6994535519,620371.0382513661,45906593.0,0.3574608218003391,81.1639344262295,0.0,0.4262295081967213,0.5300546448087432,0.059322033898305086,0.17694525283448725,0,0,0,0
192.168.1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,132.0,7.0,0.0,80.0,103.0,369.6078723404255,464797.2021276596,704224.4627659575,87381874.0,2.596904970419176,97.29255319148936,0.0,0.425531914893617,0.5478723404255319,0.05303030303030303,0.17565726631764345,0,0,1,0
211.114.156.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1748347826750387,0,0,0,0
192.168.2.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,131.0,7.0,0.0,74.0,112.0,347.74840796019896,506228.53731343284,951996.9552238806,101751936.0,0.3965762881327663,116.35323383084577,0.0,0.3681592039800995,0.5572139303482587,0.05343511450381679,0.17404619519238906,0,0,0,0
192.168.1.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,139.0,6.0,0.0,77.0,119.0,284.10948205128204,396830.4512820513,681520.4153846154,77381938.0,0.45356548549753156,104.34358974358975,0.0,0.39487179487179486,0.6102564102564103,0.04316546762589928,0.17361767603349676,0,0,0,0
192.168.2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,139.0,6.0,0.0,89.0,95.0,260.22022959183676,339347.6530612245,695709.306122449,66512140.0,0.37564723459776156,98.45918367346938,0.0,0.45408163265306123,0.4846938775510204,0.04316546762589928,0.17331785099577335,0,0,0,0
