event_id,timestamp,username,hostname,event_type,resource_accessed,bytes_transferred,duration_sec,source_ip,is_off_hours,is_new_resource,failed_attempts_prior_1h,peer_group_deviation_score,is_anomaly,anomaly_type,mitre_technique
UE-000000047D,2025-09-15 17:26:45.468,bindu.joshi,WS-PKR-012,FILE_ACCESS,branch_reports,930101,15.4,192.168.2.22,False,False,0,0.3709,False,,
UE-0000000385,2025-04-09 13:32:12.501,bindu.joshi,WS-PKR-012,DB_QUERY,hr_payroll,19905,136.64,192.168.2.22,False,False,0,0.3224,False,,
UE-00000001FB,2025-06-30 14:41:24.374,laxmi.poudel,WS-PKR-009,EMAIL_SEND,transaction_logs,564750,44.1,192.168.2.19,False,False,0,0.27,False,,
UE-00000004C1,2025-12-08 10:51:41.943,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_customer_table,831827,4.93,10.10.2.11,False,False,0,0.1391,False,,
UE-0000000454,2025-04-03 13:55:14.954,rekha.rai,WS-KTM-099,EMAIL_SEND,shared_drive_operations,163116,56.06,192.168.1.99,False,False,0,0.0438,False,,
UE-0000000558,2026-03-08 14:00:21.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,1734,1.13,10.10.1.10,False,False,21,0.6886,True,PRIVILEGE_ABUSE,T1110
UE-000000023D,2025-10-20 16:51:17.422,laxmi.poudel,WS-PKR-009,FILE_ACCESS,transaction_logs,14701,6.12,192.168.2.19,False,False,0,0.114,False,,
UE-0000000004,2026-03-17 17:38:41.329,rita.regmi,WS-KTM-007,DB_QUERY,email_server,3545,11.33,192.168.1.17,False,False,0,0.0591,False,,
UE-0000000070,2025-09-19 12:20:07.007,bikash.poudel,WS-KTM-005,DB_QUERY,hr_payroll,168861,8.93,192.168.1.15,False,False,0,0.282,False,,
UE-00000004E5,2025-04-10 06:09:49.891,rekha.rai,WS-KTM-099,DB_QUERY,shared_drive_finance,3031321,23.79,192.168.1.99,True,False,0,0.1522,False,,
UE-000000030F,2025-11-10 10:50:16.232,bikash.poudel,WS-KTM-005,DB_QUERY,kyc_documents,7106,99.15,192.168.1.15,False,False,0,0.1943,False,,
UE-00000004A5,2025-10-13 10:17:55.809,bikash.poudel,WS-KTM-005,FILE_ACCESS,loan_applications,1464419,112.99,192.168.1.15,False,False,0,0.2405,False,,
UE-0000000377,2026-05-27 12:47:23.948,bikash.poudel,WS-KTM-005,DB_QUERY,kyc_documents,72130,5.14,192.168.1.15,False,False,0,0.0914,False,,
UE-000000029D,2026-05-06 15:51:02.661,rekha.khadka,WS-PKR-011,FILE_ACCESS,account_statements,7577811,3.55,192.168.2.21,False,False,0,0.0512,False,,
UE-00000003C4,2026-05-19 08:21:27.184,anita.magar,WS-KTM-002,DB_QUERY,shared_drive_finance,135413,43.94,192.168.1.12,False,False,0,0.1709,False,,
UE-0000000179,2026-01-23 13:34:24.103,rekha.rai,WS-KTM-099,REMOTE_LOGIN,shared_drive_operations,1383739,21.06,192.168.1.99,False,False,0,0.1628,False,,
UE-000000013B,2025-03-14 11:24:05.748,rekha.rai,WS-KTM-099,REMOTE_LOGIN,transaction_logs,1749380,39.12,192.168.1.99,False,False,0,0.1832,False,,
UE-00000001BB,2025-06-13 09:26:58.604,anita.magar,WS-KTM-002,DB_QUERY,shared_drive_operations,1460523,61.14,192.168.1.12,False,False,0,0.1344,False,,
UE-0000000140,2025-10-13 09:15:35.615,ram.thapa,WS-KTM-008,EMAIL_SEND,shared_drive_operations,364929,31.17,192.168.1.18,False,False,0,0.2024,False,,
UE-0000000418,2026-05-21 14:48:35.124,rita.regmi,WS-KTM-007,LARGE_DOWNLOAD,transaction_logs,5570657,4.92,192.168.1.17,False,False,0,0.2545,False,,
UE-00000002EB,2025-12-10 09:07:17.144,nabin.joshi,WS-KTM-006,PRINT,account_statements,728,3.34,192.168.1.16,False,False,0,0.1063,False,,
UE-00000001A9,2025-01-15 13:48:53.543,bindu.joshi,WS-PKR-012,FILE_ACCESS,intranet_portal,1028179,20.41,192.168.2.22,False,True,0,0.0406,False,,
UE-00000003B2,2025-12-25 12:18:42.803,ram.thapa,WS-KTM-008,REMOTE_LOGIN,shared_drive_operations,15400,89.45,192.168.1.18,False,False,0,0.1069,False,,
UE-000000028F,2025-09-01 11:37:42.487,rekha.rai,WS-KTM-099,DB_QUERY,email_server,1870362,17.34,192.168.1.99,False,False,0,0.0651,False,,
UE-0000000503,2025-04-02 06:39:59.421,suresh.poudel,WS-KTM-004,FILE_ACCESS,email_server,89174,10.75,192.168.1.14,True,False,0,0.1869,False,,
UE-0000000210,2025-02-24 10:24:40.005,rekha.khadka,WS-PKR-011,REMOTE_LOGIN,account_statements,128858,19.4,192.168.2.21,False,False,0,0.0555,False,,
UE-00000000E4,2026-03-06 17:49:59.904,anita.magar,WS-KTM-002,PRIVILEGE_USE,loan_applications,7037,10.55,192.168.1.12,False,False,0,0.0716,False,,
UE-00000003FF,2025-06-10 13:16:35.086,deepak.rai,WS-BTW-013,FILE_ACCESS,transaction_logs,115878,18.76,192.168.10.23,False,False,0,0.3679,False,,
UE-000000043A,2026-06-08 15:40:44.377,bindu.joshi,WS-PKR-012,SHARE_ACCESS,intranet_portal,451463,126.85,192.168.2.22,False,False,0,0.083,False,,
UE-000000042C,2025-09-01 17:28:47.898,anita.magar,WS-KTM-002,DB_QUERY,kyc_documents,96421,25.11,192.168.1.12,False,False,0,0.0677,False,,
UE-000000024A,2025-06-09 16:50:06.128,bindu.joshi,WS-PKR-012,DB_QUERY,branch_reports,150973,16.21,192.168.2.22,False,False,0,0.1341,False,,
UE-0000000043,2025-12-15 17:44:25.665,laxmi.poudel,WS-PKR-009,FILE_ACCESS,branch_reports,371707,29.89,192.168.2.19,False,False,0,0.0905,False,,
UE-000000040C,2026-02-05 14:13:25.065,rekha.khadka,WS-PKR-011,EMAIL_SEND,loan_applications,5754,33.69,192.168.2.21,False,False,0,0.0714,False,,
UE-00000004AD,2026-02-09 17:12:04.146,nabin.joshi,WS-KTM-006,FILE_ACCESS,loan_applications,434908,12.61,192.168.1.16,False,False,0,0.0884,False,,
UE-00000000D4,2026-02-16 09:11:08.488,ram.rai,WS-KTM-003,DB_QUERY,loan_applications,151078,83.75,192.168.1.13,False,True,0,0.2293,False,,
UE-000000040A,2026-05-27 13:21:14.429,roshan.karki,WS-KTM-001,DB_QUERY,hr_payroll,24198494,125.66,192.168.1.11,False,False,0,0.0694,False,,
UE-000000036B,2025-01-22 08:59:35.662,ram.thapa,WS-KTM-008,EMAIL_SEND,loan_applications,264655,1.21,192.168.1.18,False,False,0,0.2203,False,,
UE-0000000219,2025-09-15 15:24:36.495,laxmi.poudel,WS-PKR-009,PRINT,branch_reports,368506,9.62,192.168.2.19,False,False,0,0.1022,False,,
UE-000000025E,2026-06-08 16:36:59.585,laxmi.poudel,WS-PKR-009,FILE_ACCESS,customer_records,1062176,21.81,192.168.2.19,False,False,0,0.0225,False,,
UE-0000000232,2025-09-15 09:13:10.406,ram.thapa,WS-KTM-008,FILE_ACCESS,transaction_logs,317538,52.23,192.168.1.18,False,False,0,0.2325,False,,
UE-00000003D7,2025-07-17 15:00:14.760,bindu.joshi,WS-PKR-012,FILE_ACCESS,kyc_documents,11251,25.31,192.168.2.22,False,False,0,0.3035,False,,
UE-00000004D6,2025-06-18 08:51:23.662,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_transaction_db,561059,21.79,10.10.2.10,False,False,0,0.0459,False,,
UE-000000035F,2025-09-10 12:56:50.959,rekha.rai,WS-KTM-099,FILE_ACCESS,email_server,131710,18.54,192.168.1.99,False,False,0,0.0586,False,,
UE-00000004DE,2026-06-01 09:32:51.793,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_customer_table,1361756,1.92,10.10.2.10,False,False,0,0.1204,False,,
UE-0000000231,2026-01-07 17:33:28.423,rajan.regmi,WS-BTW-015,FILE_ACCESS,customer_records,542659,33.25,192.168.10.25,False,False,0,0.0673,False,,
UE-0000000559,2026-03-08 14:01:09.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,2598,0.71,10.10.1.10,False,False,22,0.6865,True,PRIVILEGE_ABUSE,T1110
UE-0000000489,2025-07-10 14:22:00.103,bindu.joshi,WS-PKR-012,DB_QUERY,loan_applications,84489,8.5,192.168.2.22,False,False,0,0.2758,False,,
UE-0000000506,2026-04-26 06:22:50.935,rita.regmi,WS-KTM-007,DB_QUERY,hr_payroll,38544,5.71,192.168.1.17,True,False,0,0.1031,False,,
UE-0000000397,2026-04-30 09:31:39.961,sita.basnet,WS-BTW-014,EMAIL_SEND,email_server,398231,39.2,192.168.10.24,False,False,0,0.151,False,,
UE-0000000112,2026-01-09 09:59:36.204,deepak.rai,WS-BTW-013,EMAIL_SEND,shared_drive_finance,93561,32.14,192.168.10.23,False,False,0,0.2764,False,,
UE-000000041F,2026-03-30 08:53:40.830,rita.regmi,WS-KTM-007,EMAIL_SEND,intranet_portal,2944921,38.25,192.168.1.17,False,False,0,0.2565,False,,
UE-000000016B,2025-09-11 11:17:34.835,suresh.poudel,WS-KTM-004,PRINT,attendance_system,33672,2.78,192.168.1.14,False,False,0,0.1727,False,,
UE-0000000003,2025-06-30 17:36:19.415,deepak.rai,WS-BTW-013,EMAIL_SEND,customer_records,63643,7.02,192.168.10.23,False,False,0,0.1913,False,,
UE-0000000007,2026-04-13 14:56:40.589,ram.rai,WS-KTM-003,FILE_ACCESS,attendance_system,158420,2.05,192.168.1.13,False,False,0,0.0489,False,,
UE-0000000138,2025-02-24 14:40:19.743,nabin.joshi,WS-KTM-006,SHARE_ACCESS,loan_applications,1276869,71.98,192.168.1.16,False,False,0,0.1305,False,,
UE-000000026B,2025-06-23 13:39:52.822,gita.basnet,WS-PKR-010,DB_QUERY,account_statements,5511659,29.96,192.168.2.20,False,False,0,0.086,False,,
UE-00000003AE,2025-01-24 08:56:50.552,nabin.joshi,WS-KTM-006,EMAIL_SEND,loan_applications,2568,18.43,192.168.1.16,False,False,0,0.1191,False,,
UE-000000054F,2025-12-29 12:45:21.912,deepak.bhattarai,WS-KTM-003,EMAIL_SEND,intranet_portal,140018013,94.27,192.168.1.13,False,False,0,0.685,True,NEW_RESOURCE,T1078
UE-00000000D8,2025-08-13 10:30:09.465,ram.thapa,WS-KTM-008,SHARE_ACCESS,shared_drive_operations,438609,35.49,192.168.1.18,False,False,0,0.4278,False,,
UE-000000040D,2026-04-08 12:05:10.106,rekha.khadka,WS-PKR-011,SHARE_ACCESS,account_statements,115236,40.23,192.168.2.21,False,True,0,0.2176,False,,
UE-000000001C,2025-06-06 14:11:46.534,rajan.regmi,WS-BTW-015,LARGE_DOWNLOAD,kyc_documents,3612348,5.44,192.168.10.25,False,False,0,0.0886,False,,
UE-00000003C9,2025-04-28 12:03:20.475,deepak.rai,WS-BTW-013,EMAIL_SEND,transaction_logs,45669,7.36,192.168.10.23,False,False,0,0.2445,False,,
UE-00000002DB,2026-03-30 12:06:02.074,suresh.poudel,WS-KTM-004,FILE_ACCESS,attendance_system,136643,20.34,192.168.1.14,False,False,0,0.1296,False,,
UE-000000023E,2025-04-24 15:39:28.278,gita.basnet,WS-PKR-010,SHARE_ACCESS,email_server,56462,64.44,192.168.2.20,False,False,0,0.034,False,,
UE-000000027F,2026-01-19 10:54:24.503,rekha.rai,WS-KTM-099,DB_QUERY,account_statements,121291,70.81,192.168.1.99,False,False,0,0.0573,False,,
UE-00000004C3,2025-08-25 14:05:37.732,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_transaction_db,605812,6.67,10.10.2.11,False,False,0,0.1452,False,,
UE-00000002CC,2025-12-18 09:09:38.956,anita.magar,WS-KTM-002,REMOTE_LOGIN,email_server,9452,5.82,192.168.1.12,False,False,0,0.2601,False,,
UE-0000000101,2025-01-17 11:37:09.770,rekha.khadka,WS-PKR-011,REMOTE_LOGIN,hr_payroll,1087191,23.46,192.168.2.21,False,False,0,0.061,False,,
UE-000000001A,2025-05-05 17:50:02.355,gita.basnet,WS-PKR-010,EMAIL_SEND,intranet_portal,9860,24.02,192.168.2.20,False,False,0,0.079,False,,
UE-0000000151,2026-01-19 09:32:43.923,ram.rai,WS-KTM-003,FILE_ACCESS,loan_applications,114488,28.54,192.168.1.13,False,False,0,0.0975,False,,
UE-0000000030,2026-03-26 09:29:44.311,gita.basnet,WS-PKR-010,SHARE_ACCESS,kyc_documents,44214,31.44,192.168.2.20,False,False,0,0.0173,False,,
UE-000000006B,2025-02-03 09:47:33.220,bikash.poudel,WS-KTM-005,DB_QUERY,email_server,2908468,16.92,192.168.1.15,False,False,0,0.2184,False,,
UE-000000015E,2025-02-11 11:53:54.335,gita.basnet,WS-PKR-010,FILE_ACCESS,attendance_system,3775,2.34,192.168.2.20,False,False,0,0.2165,False,,
UE-0000000038,2025-07-28 12:35:08.949,anita.magar,WS-KTM-002,DB_QUERY,attendance_system,410120,31.85,192.168.1.12,False,False,0,0.1711,False,,
UE-000000054E,2025-04-14 12:51:47.343,deepak.bhattarai,WS-KTM-003,USB_INSERT,hr_payroll,104162068,594.18,192.168.1.13,True,False,0,0.7674,True,LARGE_DATA_TRANSFER,T1078
UE-00000000D6,2025-09-25 13:44:15.063,roshan.karki,WS-KTM-001,SHARE_ACCESS,email_server,123108,1.91,192.168.1.11,False,False,0,0.3434,False,,
UE-0000000079,2025-11-20 10:28:04.480,rekha.khadka,WS-PKR-011,DB_QUERY,kyc_documents,417874,29.0,192.168.2.21,False,False,0,0.3647,False,,
UE-0000000437,2025-01-14 16:46:46.383,roshan.karki,WS-KTM-001,DB_QUERY,hr_payroll,41399,10.38,192.168.1.11,False,False,0,0.1159,False,,
UE-0000000271,2025-03-10 14:42:17.678,roshan.karki,WS-KTM-001,REMOTE_LOGIN,intranet_portal,20894,34.78,192.168.1.11,False,False,0,0.302,False,,
UE-0000000049,2025-01-10 15:57:18.693,laxmi.poudel,WS-PKR-009,EMAIL_SEND,transaction_logs,254787,3.3,192.168.2.19,False,False,0,0.1473,False,,
UE-0000000296,2026-05-11 17:59:50.723,ram.rai,WS-KTM-003,DB_QUERY,shared_drive_operations,304450,29.26,192.168.1.13,False,False,0,0.0595,False,,
UE-00000002A6,2025-07-30 08:29:24.730,bikash.poudel,WS-KTM-005,REMOTE_LOGIN,transaction_logs,24445,8.93,192.168.1.15,False,True,0,0.0443,False,,
UE-000000002E,2025-09-29 17:42:51.956,ram.thapa,WS-KTM-008,FILE_ACCESS,transaction_logs,3887,27.81,192.168.1.18,False,False,0,0.0773,False,,
UE-0000000455,2026-01-22 14:41:41.803,rekha.khadka,WS-PKR-011,EMAIL_SEND,hr_payroll,1675853,16.01,192.168.2.21,False,False,0,0.1595,False,,
UE-000000020C,2025-09-25 16:27:36.374,laxmi.poudel,WS-PKR-009,EMAIL_SEND,intranet_portal,34891,34.63,192.168.2.19,False,False,0,0.0405,False,,
UE-0000000332,2025-05-30 12:37:22.360,ram.rai,WS-KTM-003,FILE_ACCESS,shared_drive_finance,311352,10.65,192.168.1.13,False,False,0,0.1304,False,,
UE-00000002D8,2026-03-16 13:16:10.799,laxmi.poudel,WS-PKR-009,FILE_ACCESS,customer_records,674076,56.94,192.168.2.19,False,False,0,0.1015,False,,
UE-00000002A1,2025-07-11 17:07:55.801,deepak.rai,WS-BTW-013,PRINT,attendance_system,318790,9.88,192.168.10.23,False,False,0,0.0734,False,,
UE-0000000216,2025-04-03 16:18:46.849,ram.rai,WS-KTM-003,EMAIL_SEND,shared_drive_operations,18131,10.8,192.168.1.13,False,False,0,0.1099,False,,
UE-00000001D2,2026-03-09 08:33:06.025,gita.basnet,WS-PKR-010,DB_QUERY,customer_records,298832,47.45,192.168.2.20,False,False,0,0.3142,False,,
UE-00000003A3,2025-12-09 10:07:54.206,bindu.joshi,WS-PKR-012,DB_QUERY,hr_payroll,239233,24.67,192.168.2.22,False,False,0,0.431,False,,
UE-000000049A,2025-01-14 16:49:55.133,suresh.poudel,WS-KTM-004,DB_QUERY,attendance_system,13640,34.91,192.168.1.14,False,False,0,0.1205,False,,
UE-00000002E2,2025-04-21 13:31:05.906,deepak.rai,WS-BTW-013,EMAIL_SEND,attendance_system,47917,12.66,192.168.10.23,False,False,0,0.2579,False,,
UE-000000003D,2025-10-17 12:53:37.593,roshan.karki,WS-KTM-001,LARGE_DOWNLOAD,email_server,156091,14.96,192.168.1.11,False,False,0,0.1371,False,,
UE-000000005D,2025-09-01 17:20:01.178,bindu.joshi,WS-PKR-012,DB_QUERY,account_statements,56330,14.88,192.168.2.22,False,False,0,0.1533,False,,
UE-0000000255,2026-01-05 16:47:56.425,anita.magar,WS-KTM-002,REMOTE_LOGIN,attendance_system,15608148,16.89,192.168.1.12,False,False,0,0.0759,False,,
UE-00000000C3,2025-07-28 14:32:49.626,sita.basnet,WS-BTW-014,SOFTWARE_INSTALL,attendance_system,183369,38.04,192.168.10.24,False,False,0,0.0704,False,,
UE-0000000119,2026-04-02 13:25:29.790,ram.thapa,WS-KTM-008,SHARE_ACCESS,attendance_system,4591920,29.71,192.168.1.18,False,False,0,0.1384,False,,
UE-0000000168,2025-01-20 14:50:45.367,ram.thapa,WS-KTM-008,DB_QUERY,email_server,3981998,70.1,192.168.1.18,False,False,0,0.2401,False,,
UE-0000000208,2026-01-26 13:37:51.759,rekha.rai,WS-KTM-099,PRIVILEGE_USE,attendance_system,57938,112.08,192.168.1.99,False,False,0,0.1362,False,,
UE-0000000466,2026-01-20 09:49:29.885,nabin.joshi,WS-KTM-006,REMOTE_LOGIN,hr_payroll,13310022,2.17,192.168.1.16,False,False,0,0.1143,False,,
UE-0000000552,2025-11-13 11:02:37.532,deepak.bhattarai,WS-KTM-003,LARGE_DOWNLOAD,intranet_portal,43007162,277.07,192.168.1.13,False,False,0,0.8702,True,NEW_RESOURCE,T1078
UE-00000000B7,2026-06-02 15:15:13.597,deepak.rai,WS-BTW-013,DB_QUERY,customer_records,133472,31.53,192.168.10.23,False,False,0,0.0937,False,,
UE-000000006F,2025-02-17 11:25:38.056,gita.basnet,WS-PKR-010,FILE_ACCESS,kyc_documents,84791,51.88,192.168.2.20,False,False,0,0.0252,False,,
UE-0000000396,2025-08-26 08:33:01.432,rekha.rai,WS-KTM-099,EMAIL_SEND,shared_drive_finance,2159723,68.32,192.168.1.99,False,False,0,0.3138,False,,
UE-0000000305,2025-02-24 09:24:23.476,bindu.joshi,WS-PKR-012,EMAIL_SEND,branch_reports,7802,15.64,192.168.2.22,False,False,0,0.0942,False,,
UE-00000000CD,2025-10-22 13:18:41.060,rita.regmi,WS-KTM-007,PRIVILEGE_USE,transaction_logs,154645,9.52,192.168.1.17,False,False,0,0.231,False,,
UE-00000002B6,2025-04-28 17:38:29.333,rekha.rai,WS-KTM-099,EMAIL_SEND,email_server,131574,28.14,192.168.1.99,False,False,0,0.059,False,,
UE-0000000035,2025-12-04 14:44:31.295,nabin.joshi,WS-KTM-006,SHARE_ACCESS,hr_payroll,395394,20.28,192.168.1.16,False,False,0,0.5175,False,,
UE-0000000222,2025-02-25 16:51:27.489,bikash.poudel,WS-KTM-005,USB_INSERT,customer_records,641147,80.41,192.168.1.15,False,False,0,0.3501,False,,
UE-0000000347,2025-12-29 12:20:03.028,deepak.rai,WS-BTW-013,EMAIL_SEND,account_statements,10883,9.72,192.168.10.23,False,False,0,0.1142,False,,
UE-00000002F3,2025-02-14 08:41:23.291,nabin.joshi,WS-KTM-006,FILE_ACCESS,kyc_documents,132099,28.73,192.168.1.16,False,False,0,0.1663,False,,
UE-00000002D1,2025-04-10 16:40:22.979,anita.magar,WS-KTM-002,REMOTE_LOGIN,shared_drive_operations,160477,4.95,192.168.1.12,False,False,0,0.116,False,,
UE-00000003F3,2026-03-27 11:40:37.934,gita.basnet,WS-PKR-010,PRINT,customer_records,56779,44.93,192.168.2.20,False,False,0,0.1239,False,,
UE-00000000B8,2025-10-20 16:00:54.110,rekha.rai,WS-KTM-099,DB_QUERY,kyc_documents,329097,1.95,192.168.1.99,False,False,0,0.0336,False,,
UE-000000008A,2025-06-16 11:51:38.141,sita.basnet,WS-BTW-014,REMOTE_LOGIN,customer_records,2530,11.46,192.168.10.24,False,False,0,0.3805,False,,
UE-0000000335,2026-06-01 15:23:44.603,rita.regmi,WS-KTM-007,FILE_ACCESS,intranet_portal,885372,14.5,192.168.1.17,False,False,0,0.1631,False,,
UE-0000000051,2025-12-15 09:29:04.144,gita.basnet,WS-PKR-010,PRINT,loan_applications,66162,18.96,192.168.2.20,False,False,0,0.206,False,,
UE-000000045E,2025-06-13 08:35:25.345,gita.basnet,WS-PKR-010,DB_QUERY,email_server,1631966,7.24,192.168.2.20,False,False,0,0.0753,False,,
UE-000000006A,2025-12-15 13:00:11.890,gita.basnet,WS-PKR-010,FILE_ACCESS,intranet_portal,1217835,9.82,192.168.2.20,False,False,0,0.0826,False,,
UE-000000021E,2026-05-26 11:15:47.247,rita.regmi,WS-KTM-007,REMOTE_LOGIN,loan_applications,449790,2.55,192.168.1.17,False,False,0,0.7504,False,,
UE-0000000275,2025-01-20 13:43:22.363,nabin.joshi,WS-KTM-006,EMAIL_SEND,loan_applications,4501,33.34,192.168.1.16,False,False,0,0.0534,False,,
UE-00000001E1,2025-10-31 11:20:32.084,anita.magar,WS-KTM-002,USB_INSERT,account_statements,354771,6.65,192.168.1.12,False,False,0,0.1962,False,,
UE-00000000A6,2025-03-31 13:42:22.726,rajan.regmi,WS-BTW-015,FILE_ACCESS,shared_drive_finance,53936,8.6,192.168.10.25,False,False,0,0.1463,False,,
UE-00000000F9,2025-01-07 16:35:26.012,roshan.karki,WS-KTM-001,FILE_ACCESS,attendance_system,114700,6.72,192.168.1.11,False,False,0,0.0818,False,,
UE-0000000134,2025-10-02 13:53:18.345,rekha.rai,WS-KTM-099,EMAIL_SEND,account_statements,7141,45.35,192.168.1.99,False,False,0,0.2467,False,,
UE-0000000413,2025-03-07 14:38:51.252,rajan.regmi,WS-BTW-015,EMAIL_SEND,shared_drive_operations,1681202,18.01,192.168.10.25,False,False,0,0.0608,False,,
UE-000000046C,2025-05-01 10:55:38.711,rita.regmi,WS-KTM-007,FILE_ACCESS,shared_drive_finance,4948819,13.65,192.168.1.17,False,False,0,0.1235,False,,
UE-000000014F,2025-09-08 08:30:23.392,roshan.karki,WS-KTM-001,SOFTWARE_INSTALL,account_statements,2539091,18.58,192.168.1.11,False,False,0,0.248,False,,
UE-0000000062,2026-04-10 16:38:27.101,gita.basnet,WS-PKR-010,PRINT,transaction_logs,29069,42.05,192.168.2.20,False,False,0,0.0672,False,,
UE-00000004CA,2025-02-25 09:42:37.075,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_transaction_db,751807,0.75,10.10.2.10,False,False,0,0.0693,False,,
UE-000000034F,2025-02-18 12:36:25.823,laxmi.poudel,WS-PKR-009,FILE_ACCESS,attendance_system,753501,17.87,192.168.2.19,False,False,0,0.0303,False,,
UE-0000000067,2025-02-24 12:38:19.360,sita.basnet,WS-BTW-014,FILE_ACCESS,shared_drive_finance,731442,10.85,192.168.10.24,False,False,0,0.0759,False,,
UE-00000003D8,2025-07-16 09:52:39.640,bindu.joshi,WS-PKR-012,DB_QUERY,attendance_system,658578,12.1,192.168.2.22,False,False,0,0.0599,False,,
UE-00000004DD,2025-12-31 10:44:43.099,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_transaction_db,1768690,0.95,10.10.2.11,False,False,0,0.1141,False,,
UE-00000004CE,2026-02-26 13:28:50.660,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_customer_table,645467,2.96,10.10.2.10,False,False,0,0.0603,False,,
UE-00000003FB,2026-04-27 17:04:10.520,ram.rai,WS-KTM-003,DB_QUERY,intranet_portal,4921796,36.93,192.168.1.13,False,False,0,0.0718,False,,
UE-00000004DF,2026-01-27 15:37:55.872,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_customer_table,625965,8.81,10.10.3.10,False,False,0,0.0438,False,,
UE-000000012F,2025-05-19 14:58:03.283,suresh.poudel,WS-KTM-004,REMOTE_LOGIN,account_statements,231626,24.53,192.168.1.14,False,False,0,0.1557,False,,
UE-0000000500,2026-06-20 19:07:59.180,sita.basnet,WS-BTW-014,DB_QUERY,hr_payroll,981682,12.12,192.168.10.24,True,False,0,0.4627,False,,
UE-0000000469,2026-01-29 15:41:44.444,nabin.joshi,WS-KTM-006,DB_QUERY,account_statements,538314,101.31,192.168.1.16,False,False,0,0.1252,False,,
UE-0000000185,2026-05-04 17:56:15.487,sita.basnet,WS-BTW-014,DB_QUERY,hr_payroll,239708,73.22,192.168.10.24,False,False,0,0.1921,False,,
UE-00000000EC,2026-02-02 11:16:13.338,bikash.poudel,WS-KTM-005,EMAIL_SEND,email_server,10513,21.6,192.168.1.15,False,False,0,0.0502,False,,
UE-00000004D0,2025-06-27 16:10:00.405,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_transaction_db,219330,2.53,10.10.2.11,False,False,0,0.0387,False,,
UE-000000039C,2025-11-07 11:13:35.048,rekha.rai,WS-KTM-099,LARGE_DOWNLOAD,branch_reports,11279,7.51,192.168.1.99,False,False,0,0.124,False,,
UE-0000000132,2026-01-13 15:31:20.595,laxmi.poudel,WS-PKR-009,FILE_ACCESS,attendance_system,2545284,47.29,192.168.2.19,False,False,0,0.1154,False,,
UE-0000000462,2025-08-12 11:47:41.009,rita.regmi,WS-KTM-007,DB_QUERY,shared_drive_operations,268042,21.12,192.168.1.17,False,False,0,0.2043,False,,
UE-000000045D,2025-08-19 08:59:55.794,rita.regmi,WS-KTM-007,FILE_ACCESS,email_server,300372,139.83,192.168.1.17,False,False,0,0.0565,False,,
UE-00000000FA,2025-01-20 16:52:44.690,gita.basnet,WS-PKR-010,DB_QUERY,account_statements,159813,52.86,192.168.2.20,False,False,0,0.1161,False,,
UE-00000003DA,2026-02-10 09:55:17.582,rita.regmi,WS-KTM-007,EMAIL_SEND,account_statements,373866,14.18,192.168.1.17,False,False,0,0.0726,False,,
UE-00000003C6,2025-06-09 12:26:43.173,ram.rai,WS-KTM-003,FILE_ACCESS,branch_reports,71022,36.82,192.168.1.13,False,False,0,0.0999,False,,
UE-0000000048,2025-09-04 15:58:37.146,deepak.rai,WS-BTW-013,FILE_ACCESS,intranet_portal,31117,27.27,192.168.10.23,False,False,0,0.1224,False,,
UE-000000005F,2025-02-14 16:19:29.658,ram.thapa,WS-KTM-008,LARGE_DOWNLOAD,customer_records,126016,23.82,192.168.1.18,False,False,0,0.0867,False,,
