entity,timestamp,score,ml_score,rule_score,flags,mitre,source_ip,username,hostname
ram.rai@WS-KTM-003,2025-11-06 16:29:25.604,0.1376,0.1376,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
laxmi.poudel@WS-PKR-009,2026-05-18 10:48:58.523,0.016,0.016,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rekha.khadka@WS-PKR-011,2025-12-10 07:36:27.247,0.5004,0.5004,0.15,off_hours,Persistence:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
gita.basnet@WS-PKR-010,2025-08-11 16:19:11.114,0.1173,0.1173,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
bindu.joshi@WS-PKR-012,2025-05-12 16:06:25.837,0.097,0.097,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
rita.regmi@WS-KTM-007,2025-07-22 12:11:14.906,0.0068,0.0068,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
srv_pumori_app@SRV-APP-01,2025-04-03 13:08:11.785,0.0576,0.0576,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
sita.basnet@WS-BTW-014,2025-03-03 16:12:23.473,0.1606,0.1606,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
sunil.karki@WS-KTM-005,2025-09-04 08:57:29.191,1.0,0.8275,1.0,unauthorized_pumori|elevated_peer_deviation|new_resource,Collection:T1005|Valid Accounts:T1078,192.168.1.15,sunil.karki,WS-KTM-005
anita.magar@WS-KTM-002,2025-03-18 14:23:32.820,0.0122,0.0122,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
laxmi.poudel@WS-PKR-009,2025-01-06 13:02:41.637,0.0948,0.0948,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
admin.operations@SRV-DC-01,2026-03-08 14:05:29.000,0.8924,0.8924,0.35,failed_access_spike|ml_anomaly,Credential Access:T1110|Anomaly:T0000,10.10.1.10,admin.operations,SRV-DC-01
gita.basnet@WS-PKR-010,2025-06-16 17:15:36.854,0.1241,0.1241,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
srv_pumori_app@SRV-APP-01,2025-02-14 17:09:11.438,0.2712,0.2712,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
anita.magar@WS-KTM-002,2026-03-06 11:20:15.426,0.4439,0.4439,0.3,,,192.168.1.12,anita.magar,WS-KTM-002
laxmi.poudel@WS-PKR-009,2025-06-12 19:13:05.095,0.6194,0.6194,0.15,off_hours,Persistence:T1078,192.168.2.19,laxmi.poudel,WS-PKR-009
roshan.karki@WS-KTM-001,2025-12-29 12:48:24.873,0.3042,0.3042,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2026-04-10 17:37:04.235,0.183,0.183,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
anita.magar@WS-KTM-002,2026-02-12 16:18:40.729,0.1786,0.1786,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-06-16 15:54:36.765,0.0145,0.0145,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.rai@WS-KTM-003,2026-02-16 17:58:13.751,0.0639,0.0639,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
srv_pumori_app@SRV-APP-01,2025-06-02 10:20:09.399,0.0933,0.0933,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
laxmi.poudel@WS-PKR-009,2025-08-14 12:42:30.974,0.2749,0.2749,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.19,laxmi.poudel,WS-PKR-009
sita.basnet@WS-BTW-014,2026-02-02 11:57:25.347,0.0271,0.0271,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2026-06-10 09:32:27.422,0.0449,0.0449,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.rai@WS-KTM-003,2026-04-29 08:18:26.184,0.2161,0.2161,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rajan.regmi@WS-BTW-015,2025-05-06 12:28:15.144,0.0638,0.0638,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rita.regmi@WS-KTM-007,2025-07-25 11:50:04.349,0.1905,0.1905,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
suresh.poudel@WS-KTM-004,2025-11-17 14:20:42.261,0.0004,0.0004,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
nabin.joshi@WS-KTM-006,2026-05-19 14:08:19.732,0.0325,0.0325,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2025-07-23 13:14:49.112,0.0347,0.0347,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
sita.basnet@WS-BTW-014,2025-09-22 11:00:45.761,0.2379,0.2379,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
bikash.poudel@WS-KTM-005,2025-04-24 15:29:26.175,0.1679,0.1679,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.rai@WS-KTM-099,2025-04-28 17:13:29.716,0.95,0.0589,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
deepak.rai@WS-BTW-013,2026-03-13 10:22:13.930,0.2813,0.2813,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rekha.rai@WS-KTM-099,2026-05-05 14:25:54.745,0.95,0.167,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
ram.rai@WS-KTM-003,2026-01-07 13:49:17.149,0.0986,0.0986,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bindu.joshi@WS-PKR-012,2025-08-01 20:06:31.814,0.5206,0.5206,0.15,off_hours,Persistence:T1078,192.168.2.22,bindu.joshi,WS-PKR-012
anita.magar@WS-KTM-002,2025-11-24 16:36:09.334,0.1026,0.1026,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
anita.magar@WS-KTM-002,2025-07-07 08:00:03.676,0.2079,0.2079,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.thapa@WS-KTM-008,2025-06-04 08:59:26.024,0.0675,0.0675,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
bikash.poudel@WS-KTM-005,2025-07-30 08:19:26.677,0.079,0.079,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rita.regmi@WS-KTM-007,2025-03-21 21:39:09.331,0.5967,0.5967,0.15,off_hours,Persistence:T1078,192.168.1.17,rita.regmi,WS-KTM-007
bindu.joshi@WS-PKR-012,2025-03-21 17:07:03.848,0.1464,0.1464,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bindu.joshi@WS-PKR-012,2026-02-09 12:05:08.138,0.0762,0.0762,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bikash.poudel@WS-KTM-005,2025-01-06 16:59:10.416,0.0839,0.0839,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
pumori_batch@SRV-SQL-01,2025-04-24 10:03:56.657,0.0335,0.0335,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:36:30.000,0.9241,0.9241,0.9,off_hours|elevated_peer_deviation|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
gita.basnet@WS-PKR-010,2026-04-14 10:36:08.452,0.1145,0.1145,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
suresh.poudel@WS-KTM-004,2025-03-07 15:28:49.370,0.1449,0.1449,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
gita.basnet@WS-PKR-010,2025-12-01 17:01:36.804,0.2011,0.2011,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
gita.basnet@WS-PKR-010,2025-08-21 09:27:06.778,0.0879,0.0879,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
srv_pumori_app@SRV-APP-01,2025-10-31 09:32:56.856,0.1591,0.1591,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
nabin.joshi@WS-KTM-006,2025-01-01 08:59:58.493,0.1229,0.1229,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rekha.khadka@WS-PKR-011,2025-04-22 10:59:47.249,0.0976,0.0976,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
bikash.poudel@WS-KTM-005,2025-06-02 15:34:18.399,0.0438,0.0438,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bikash.poudel@WS-KTM-005,2026-02-02 15:23:42.972,0.1832,0.1832,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
sita.basnet@WS-BTW-014,2025-10-30 10:02:35.508,0.3537,0.3537,0.3,,,192.168.10.24,sita.basnet,WS-BTW-014
rita.regmi@WS-KTM-007,2026-05-01 11:33:37.804,0.0899,0.0899,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2025-09-17 08:48:41.195,0.95,0.0846,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
deepak.rai@WS-BTW-013,2025-10-09 08:36:55.702,0.1805,0.1805,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rita.regmi@WS-KTM-007,2025-09-09 17:28:05.826,0.0728,0.0728,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
deepak.rai@WS-BTW-013,2025-04-14 16:08:46.768,0.2063,0.2063,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
admin.operations@SRV-DC-01,2026-03-08 14:08:27.000,0.7647,0.7647,0.4,elevated_peer_deviation|failed_access_elevated|ml_anomaly,Valid Accounts:T1078|Credential Access:T1110|Anomaly:T0000,10.10.1.10,admin.operations,SRV-DC-01
bikash.poudel@WS-KTM-005,2026-03-30 13:44:07.749,0.2482,0.2482,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.khadka@WS-PKR-011,2025-06-12 08:47:59.562,0.2004,0.2004,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rekha.khadka@WS-PKR-011,2026-06-16 16:44:44.633,0.1072,0.1072,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-05-28 15:42:27.998,0.1192,0.1192,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2026-05-01 16:29:09.620,0.4114,0.4114,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
bikash.poudel@WS-KTM-005,2025-11-04 13:38:44.205,0.0032,0.0032,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
deepak.rai@WS-BTW-013,2025-08-11 12:59:59.982,0.0124,0.0124,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bikash.poudel@WS-KTM-005,2025-02-12 17:11:16.173,0.1529,0.1529,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.rai@WS-KTM-003,2025-07-15 08:17:24.689,0.1561,0.1561,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.rai@WS-KTM-003,2025-10-16 15:24:25.841,0.2165,0.2165,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.shrestha@WS-KTM-001,2026-05-17 03:30:17.000,1.0,1.0,1.0,unauthorized_pumori|off_hours|high_peer_deviation,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
ram.thapa@WS-KTM-008,2025-11-18 13:41:18.727,0.0,0.0,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
suresh.poudel@WS-KTM-004,2026-06-29 16:12:57.794,0.231,0.231,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
ram.thapa@WS-KTM-008,2025-08-26 11:43:01.367,0.0274,0.0274,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
srv_pumori_app@SRV-APP-01,2025-09-03 12:10:34.109,0.0168,0.0168,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
rekha.rai@WS-KTM-099,2025-05-08 12:26:11.503,0.95,0.2426,0.95,privilege_abuse|honeypot_contact,Privilege Escalation:T1078,192.168.1.99,rekha.rai,WS-KTM-099
sita.basnet@WS-BTW-014,2025-09-02 10:39:44.038,0.0451,0.0451,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2025-06-02 08:10:16.944,0.0891,0.0891,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bikash.poudel@WS-KTM-005,2026-03-17 10:41:59.578,0.3528,0.3528,0.3,,,192.168.1.15,bikash.poudel,WS-KTM-005
bindu.joshi@WS-PKR-012,2026-01-18 06:28:10.910,0.579,0.579,0.15,off_hours,Persistence:T1078,192.168.2.22,bindu.joshi,WS-PKR-012
rekha.khadka@WS-PKR-011,2026-03-16 17:47:00.444,0.0614,0.0614,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2025-07-03 10:53:25.046,0.0394,0.0394,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
pumori_batch@SRV-SQL-01,2025-06-16 10:43:29.080,0.0245,0.0245,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
bindu.joshi@WS-PKR-012,2025-10-17 14:26:49.346,0.0848,0.0848,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
suresh.poudel@WS-KTM-004,2025-11-12 08:25:39.861,0.1059,0.1059,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
deepak.rai@WS-BTW-013,2025-12-31 15:42:38.972,0.0608,0.0608,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2026-02-10 12:47:21.226,0.0515,0.0515,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
laxmi.poudel@WS-PKR-009,2025-01-06 13:29:45.959,0.0049,0.0049,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
anita.magar@WS-KTM-002,2025-12-12 08:25:07.216,0.1804,0.1804,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
suresh.poudel@WS-KTM-004,2026-03-26 15:10:08.362,0.118,0.118,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
nabin.joshi@WS-KTM-006,2025-05-28 16:08:31.728,0.1621,0.1621,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
suresh.poudel@WS-KTM-004,2026-04-20 09:41:53.157,0.0965,0.0965,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rajan.regmi@WS-BTW-015,2026-04-06 14:00:46.035,0.5571,0.5571,0.1,new_resource,,192.168.10.25,rajan.regmi,WS-BTW-015
anita.magar@WS-KTM-002,2025-11-21 13:09:23.459,0.0897,0.0897,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bikash.poudel@WS-KTM-005,2026-04-13 09:07:16.501,0.1548,0.1548,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.rai@WS-KTM-003,2025-07-01 15:29:48.577,0.1598,0.1598,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-02-26 13:02:09.874,0.3224,0.3224,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
sita.basnet@WS-BTW-014,2026-02-26 12:28:47.956,0.0928,0.0928,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
bikash.poudel@WS-KTM-005,2025-06-11 14:50:40.983,0.0615,0.0615,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bikash.poudel@WS-KTM-005,2025-03-06 10:27:17.431,0.0409,0.0409,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
roshan.karki@WS-KTM-001,2025-09-08 16:17:39.643,0.5099,0.5099,0.1,new_resource,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2026-02-16 10:27:03.402,0.3288,0.3288,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rekha.khadka@WS-PKR-011,2025-05-07 15:07:33.139,0.0814,0.0814,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
ram.thapa@WS-KTM-008,2025-11-03 11:55:56.164,0.321,0.321,0.3,,,192.168.1.18,ram.thapa,WS-KTM-008
bikash.poudel@WS-KTM-005,2025-09-30 10:04:03.169,0.1511,0.1511,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rita.regmi@WS-KTM-007,2025-04-29 08:41:22.647,0.2252,0.2252,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.khadka@WS-PKR-011,2025-03-25 17:51:01.755,0.0921,0.0921,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
laxmi.poudel@WS-PKR-009,2025-06-02 09:23:10.969,0.0671,0.0671,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.rai@WS-KTM-003,2025-07-29 10:21:15.552,0.0398,0.0398,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rekha.rai@WS-KTM-099,2025-06-23 09:18:32.679,0.95,0.0768,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
gita.basnet@WS-PKR-010,2025-05-30 10:30:19.617,0.0931,0.0931,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
deepak.rai@WS-BTW-013,2025-11-21 13:06:05.005,0.4004,0.4004,0.2,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2026-04-07 17:52:13.190,0.0726,0.0726,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
bikash.poudel@WS-KTM-005,2025-05-07 21:31:02.372,0.5226,0.5226,0.15,off_hours,Persistence:T1078,192.168.1.15,bikash.poudel,WS-KTM-005
nabin.joshi@WS-KTM-006,2026-01-26 13:39:01.883,0.0,0.0,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
bikash.poudel@WS-KTM-005,2025-02-17 08:08:19.598,0.0611,0.0611,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.rai@WS-KTM-099,2026-04-27 15:35:54.160,0.95,0.0901,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
srv_pumori_app@SRV-APP-01,2025-07-07 15:47:08.766,0.04,0.04,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
bikash.poudel@WS-KTM-005,2025-10-03 14:24:28.077,0.199,0.199,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:57:19.000,1.0,0.86,1.0,off_hours|high_peer_deviation|swift_off_hours|privilege_abuse,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021|Privilege Escalation:T1078,10.30.1.10,rajesh.pandey,SWIFT-GW-01
rajan.regmi@WS-BTW-015,2025-01-10 08:44:21.836,0.1881,0.1881,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.rai@WS-KTM-003,2025-12-22 11:46:42.643,0.0568,0.0568,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
roshan.karki@WS-KTM-001,2025-06-05 08:34:01.190,0.136,0.136,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
laxmi.poudel@WS-PKR-009,2025-02-11 10:30:33.667,0.12,0.12,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
bindu.joshi@WS-PKR-012,2026-01-29 15:19:41.602,0.222,0.222,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
nabin.joshi@WS-KTM-006,2025-04-24 10:16:18.478,0.0408,0.0408,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rekha.rai@WS-KTM-099,2026-04-23 11:18:42.509,0.95,0.0456,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
laxmi.poudel@WS-PKR-009,2025-07-28 17:55:49.881,0.1233,0.1233,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
bikash.poudel@WS-KTM-005,2026-01-19 16:10:50.251,0.063,0.063,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
laxmi.poudel@WS-PKR-009,2025-01-13 15:31:54.510,0.0201,0.0201,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.thapa@WS-KTM-008,2025-05-19 12:47:28.792,0.0509,0.0509,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
sita.basnet@WS-BTW-014,2025-01-23 11:02:08.587,0.1263,0.1263,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
roshan.karki@WS-KTM-001,2025-11-05 11:33:38.521,0.0557,0.0557,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rita.regmi@WS-KTM-007,2026-04-13 13:21:48.900,0.0,0.0,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rajan.regmi@WS-BTW-015,2025-12-31 12:21:52.202,0.0401,0.0401,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
suresh.poudel@WS-KTM-004,2025-07-09 11:13:47.495,0.013,0.013,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
anita.magar@WS-KTM-002,2026-06-10 13:29:43.229,0.0173,0.0173,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
nabin.joshi@WS-KTM-006,2025-03-10 13:12:21.205,0.0139,0.0139,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
admin_db_sync@SRV-SQL-02,2026-04-13 16:45:53.264,0.083,0.083,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
ram.thapa@WS-KTM-008,2025-07-31 12:41:26.525,0.5377,0.5377,0.1,new_resource,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.khadka@WS-PKR-011,2026-04-27 10:56:18.740,0.0303,0.0303,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2026-04-17 17:55:01.493,0.2495,0.2495,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
sita.basnet@WS-BTW-014,2025-07-24 14:57:14.075,0.0295,0.0295,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
suresh.poudel@WS-KTM-004,2025-06-25 12:06:38.332,0.0694,0.0694,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
anita.magar@WS-KTM-002,2026-06-22 08:53:54.076,0.7331,0.7331,0.3,new_resource|ml_anomaly,Anomaly:T0000,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-07-07 10:53:45.709,0.3299,0.3299,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.20,gita.basnet,WS-PKR-010
bindu.joshi@WS-PKR-012,2025-01-13 16:55:35.144,0.0483,0.0483,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
rekha.khadka@WS-PKR-011,2025-10-07 09:51:23.447,0.2889,0.2889,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
rekha.rai@WS-KTM-099,2026-06-01 08:07:42.958,0.95,0.2574,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
sita.basnet@WS-BTW-014,2025-10-01 12:41:10.262,0.1952,0.1952,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
suresh.poudel@WS-KTM-004,2025-01-20 12:55:56.664,0.1266,0.1266,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
ram.rai@WS-KTM-003,2026-04-22 17:08:05.832,0.1469,0.1469,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rekha.rai@WS-KTM-099,2025-11-03 08:49:27.817,0.95,0.1484,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
laxmi.poudel@WS-PKR-009,2025-11-23 21:06:38.392,0.6542,0.6542,0.15,off_hours|ml_anomaly,Persistence:T1078|Anomaly:T0000,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2025-06-19 15:58:08.637,0.081,0.081,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rekha.khadka@WS-PKR-011,2025-03-10 13:06:35.694,0.2556,0.2556,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
anita.magar@WS-KTM-002,2026-03-25 15:53:48.113,0.1582,0.1582,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.rai@WS-KTM-003,2025-02-03 15:43:07.361,0.1541,0.1541,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
sunil.karki@WS-KTM-005,2026-05-21 16:27:06.697,1.0,0.9766,1.0,unauthorized_pumori|off_hours|new_resource,Collection:T1005|Persistence:T1078,192.168.1.15,sunil.karki,WS-KTM-005
rekha.rai@WS-KTM-099,2025-11-03 15:52:01.377,0.95,0.0327,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
ram.rai@WS-KTM-003,2025-09-15 11:10:21.318,0.0265,0.0265,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:51:06.000,0.9,0.8816,0.9,off_hours|high_peer_deviation|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
bikash.poudel@WS-KTM-005,2025-05-22 12:23:56.596,0.0402,0.0402,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
sita.basnet@WS-BTW-014,2025-09-12 10:52:20.956,0.116,0.116,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
laxmi.poudel@WS-PKR-009,2025-06-23 13:45:18.296,0.0094,0.0094,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
sita.basnet@WS-BTW-014,2025-10-13 13:08:43.750,0.0,0.0,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
laxmi.poudel@WS-PKR-009,2025-05-19 14:57:39.301,0.0145,0.0145,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.thapa@WS-KTM-008,2025-06-30 09:23:53.136,0.0826,0.0826,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
bikash.poudel@WS-KTM-005,2025-07-28 09:40:46.275,0.1023,0.1023,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
anita.magar@WS-KTM-002,2026-06-29 16:48:07.095,0.0739,0.0739,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.khadka@WS-PKR-011,2025-12-17 11:13:34.055,0.2898,0.2898,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
ram.rai@WS-KTM-003,2025-12-24 11:56:13.679,0.0381,0.0381,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.rai@WS-KTM-003,2025-12-02 12:19:28.617,0.1214,0.1214,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.thapa@WS-KTM-008,2026-05-15 11:17:27.497,0.1021,0.1021,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rita.regmi@WS-KTM-007,2025-09-01 16:05:27.742,0.0314,0.0314,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
deepak.rai@WS-BTW-013,2025-06-30 15:07:44.530,0.4936,0.4936,0.1,new_resource,,192.168.10.23,deepak.rai,WS-BTW-013
nabin.joshi@WS-KTM-006,2026-04-13 17:23:59.036,0.0737,0.0737,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rita.regmi@WS-KTM-007,2026-05-15 20:56:28.433,0.5566,0.5566,0.15,off_hours,Persistence:T1078,192.168.1.17,rita.regmi,WS-KTM-007
bindu.joshi@WS-PKR-012,2026-05-26 16:29:11.329,0.0493,0.0493,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
deepak.rai@WS-BTW-013,2025-06-24 13:07:21.935,0.0637,0.0637,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
