event_id,event_log_id,timestamp,hostname,domain,event_name,event_description,subject_username,subject_domain,target_username,target_domain,logon_type,logon_type_name,process_name,process_id,parent_process,source_ip,workstation_name,failure_reason,is_anomaly,anomaly_type,mitre_technique
4624,EVT-ZN0LYIMOES,2025-06-19 16:11:29.478,ATM-KTM-002,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_029,GIBLBANK,user_029,GIBLBANK,3,Network,,49735,,10.10.1.16,ATM-KTM-002,,False,,
4624,EVT-LMC7U1MVZ5,2025-06-20 11:19:20.367,SWIFT-GW-01,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,47988,,,SWIFT-GW-01,,False,,
4672,EVT-ADW9UFZDEP,2025-06-20 11:22:30.907,SRV-PROXY-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,admin_01,GIBLBANK,admin_01,GIBLBANK,3,Network,,4951,,,SRV-PROXY-01,,False,,
4672,EVT-8FU8KXHRTA,2025-06-20 14:17:04.366,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,37643,,,SRV-DC-02,,False,,
4672,EVT-8FU8KXHRTA,2025-06-20 14:17:04.366,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,37643,,,SRV-DC-02,,False,,
4624,EVT-07JORDBIQM,2025-06-20 14:57:52.897,ATM-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_018,GIBLBANK,user_018,GIBLBANK,10,RemoteInteractive,,11453,,192.168.1.37,ATM-PKR-003,,False,,
4688,EVT-ZRJ48L94WO,2025-06-20 15:47:43.373,WS-KTM-015,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,user_023,GIBLBANK,user_023,GIBLBANK,,,powershell.exe,47311,winword.exe,,WS-KTM-015,,False,,
4624,EVT-F3138I2XOG,2025-06-20 17:38:00.862,WS-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_004,GIBLBANK,user_004,GIBLBANK,3,Network,,55078,,192.168.1.18,WS-KTM-005,,False,,
4624,EVT-M28AQWD1BQ,2025-06-21 08:06:28.285,WS-BTW-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_016,GIBLBANK,user_016,GIBLBANK,2,Interactive,,10901,,,WS-BTW-004,,False,,
4688,EVT-S3GW8X3KDD,2025-06-21 10:22:52.730,SWIFT-GW-03,GIBLBANK,Process created,A new process has been created: outlook.exe,user_022,GIBLBANK,user_022,GIBLBANK,,,outlook.exe,23153,services.exe,,SWIFT-GW-03,,False,,
4624,EVT-JZO4TTBKC8,2025-06-21 11:02:00.893,SRV-SQL-01,GIBLBANK,Successful logon,Network logon from workstation WS-BTW-003 to server — lateral movement.,admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,net.exe,39458,,192.168.1.11,SRV-SQL-01,,False,,
4625,EVT-T3AWPQSHE9,2025-06-21 11:14:17.869,WS-KTM-018,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,11954,,192.168.1.34,WS-KTM-018,Wrong password,False,,
4624,EVT-ZZZW6B2KLV,2025-06-21 13:35:12.586,ATM-PKR-002,GIBLBANK,Successful logon,Service account logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,5,Service,,14480,,,ATM-PKR-002,,False,,
4624,EVT-2Z682U6ZV3,2025-06-21 15:50:13.814,WS-KTM-018,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_036,GIBLBANK,user_036,GIBLBANK,3,Network,,16724,,192.168.1.46,WS-KTM-018,,False,,
4625,EVT-T1HCQ0TYLK,2025-06-21 17:00:30.957,WS-KTM-013,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,dba_user1,GIBLBANK,dba_user1,GIBLBANK,3,Network,,29558,,192.168.1.18,WS-KTM-013,Account locked,False,,
4648,EVT-RJZK08CT61,2025-06-21 17:57:14.908,SRV-PROXY-01,GIBLBANK,Explicit credential use,Explicit credentials used: admin_02 used credentials for admin_01.,admin_02,GIBLBANK,admin_01,GIBLBANK,3,Network,,60597,,192.168.1.40,SRV-PROXY-01,,False,,
4688,EVT-NE8ITA84DQ,2025-06-21 17:57:36.018,SWIFT-GW-02,GIBLBANK,Process created,A new process has been created: notepad.exe,user_009,GIBLBANK,user_009,GIBLBANK,,,notepad.exe,58776,explorer.exe,,SWIFT-GW-02,,False,,
4688,EVT-WOP786C4VW,2025-06-21 18:14:09.384,WS-PKR-009,GIBLBANK,Process created,A new process has been created: svchost.exe,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,,,svchost.exe,54076,svchost.exe,,WS-PKR-009,,False,,
4625,EVT-S0AQIUMOKT,2025-06-21 20:28:54.596,SRV-DC-02,GIBLBANK,Failed logon,Brute force attempt from 203.0.113.55.,user_017,GIBLBANK,user_017,GIBLBANK,3,Network,,6211,,203.0.113.55,SRV-DC-02,Wrong password,True,,
4740,EVT-RU244U236I,2025-06-22 00:00:50.175,SWIFT-GW-03,GIBLBANK,Account locked out,Account user_011 was locked after repeated failures.,user_011,GIBLBANK,user_011,GIBLBANK,,,,52096,,198.51.100.22,SWIFT-GW-03,Account locked,False,,
4648,EVT-YLR9A2B0X2,2025-06-22 00:59:40.091,SRV-APP-02,GIBLBANK,Explicit credential use,Explicit credentials used: user_006 used credentials for SRV-DC-01$.,user_006,GIBLBANK,SRV-DC-01$,GIBLBANK,3,Network,,39814,,10.30.1.1,SRV-APP-02,,False,,
4624,EVT-DJ1DEK8G9X,2025-06-22 08:08:19.481,SRV-SQL-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_014,GIBLBANK,user_014,GIBLBANK,10,RemoteInteractive,,16675,,192.168.1.20,SRV-SQL-02,,False,,
4624,EVT-RPIGMWC52I,2025-06-22 11:46:40.811,WS-PKR-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_007,GIBLBANK,user_007,GIBLBANK,2,Interactive,,25273,,,WS-PKR-008,,False,,
4624,EVT-8D37IQQF6Z,2025-06-22 11:47:05.811,WS-PKR-009,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_007,GIBLBANK,user_007,GIBLBANK,3,Network,,59126,,10.10.1.16,WS-PKR-009,,False,,
4624,EVT-5RRNYCIHFV,2025-06-22 13:24:26.677,WS-BTW-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,2,Interactive,,48160,,,WS-BTW-004,,False,,
4624,EVT-U4KZREZRDY,2025-06-22 14:28:57.251,SRV-DC-01,GIBLBANK,Successful logon,Network logon from workstation WS-BTW-002 to server — lateral movement.,user_003,GIBLBANK,user_003,GIBLBANK,3,Network,net.exe,43658,,192.168.1.21,SRV-DC-01,,False,,
4688,EVT-V50M3NVYX9,2025-06-22 14:42:10.647,WS-BTW-001,GIBLBANK,Process created,A new process has been created: chrome.exe,user_009,GIBLBANK,user_009,GIBLBANK,,,chrome.exe,36216,services.exe,,WS-BTW-001,,False,,
4624,EVT-KDU6FOTWFT,2025-06-22 15:30:23.151,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op2,GIBLBANK,swift_op2,GIBLBANK,2,Interactive,,31173,,,WS-PKR-003,,False,,
4624,EVT-2BFIBJZP97,2025-06-22 15:48:13.716,WS-KTM-010,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_036,GIBLBANK,user_036,GIBLBANK,10,RemoteInteractive,,3073,,10.10.1.1,WS-KTM-010,,False,,
4624,EVT-D14R4UT6F1,2025-06-22 17:25:26.717,WS-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,svc_backup,GIBLBANK,svc_backup,GIBLBANK,2,Interactive,,42539,,,WS-KTM-001,,False,,
4624,EVT-VSPL4KXB4O,2025-06-23 08:05:13.935,SRV-APP-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_006,GIBLBANK,user_006,GIBLBANK,3,Network,,9602,,192.168.1.40,SRV-APP-02,,False,,
5140,EVT-1KGNHXYVMD,2025-06-23 08:08:58.763,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_007,GIBLBANK,user_007,GIBLBANK,3,Network,System,14809,,,SRV-SQL-02,,False,,
4624,EVT-ZWCD4U4LB2,2025-06-23 10:25:14.370,SRV-DC-01,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,9153,,,SRV-DC-01,,False,,
5140,EVT-SR88GT706K,2025-06-23 11:14:58.370,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_022,GIBLBANK,user_022,GIBLBANK,3,Network,System,44630,,,SRV-SQL-02,,False,,
4624,EVT-DU3ASNRM6D,2025-06-23 12:17:58.592,SWIFT-GW-03,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,swift_op1,GIBLBANK,swift_op1,GIBLBANK,10,RemoteInteractive,,10528,,192.168.1.33,SWIFT-GW-03,,False,,
4624,EVT-WXIVORI52X,2025-06-23 16:43:51.330,ATM-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,,49935,,192.168.1.17,ATM-KTM-005,,False,,
4624,EVT-JFA7NEBR49,2025-06-23 18:57:54.387,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_011,GIBLBANK,user_011,GIBLBANK,3,Network,,3564,,192.168.1.43,SRV-SQL-01,,False,,
4740,EVT-WYRVMWW3SZ,2025-06-24 09:22:53.081,WS-KTM-014,GIBLBANK,Account locked out,Account svc_backup was locked after repeated failures.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,,,,44795,,203.0.113.55,WS-KTM-014,Account locked,False,,
4624,EVT-AJB6RU3T28,2025-06-24 10:46:27.651,WS-KTM-013,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_006,GIBLBANK,user_006,GIBLBANK,3,Network,,33917,,192.168.1.12,WS-KTM-013,,False,,
4688,EVT-WWJU0C9K71,2025-06-24 12:22:26.594,ATM-KTM-002,GIBLBANK,Process created,A new process has been created: svchost.exe,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,,,svchost.exe,16163,explorer.exe,,ATM-KTM-002,,False,,
4624,EVT-R8D2SPLCMZ,2025-06-24 12:33:34.579,SRV-DC-01,GIBLBANK,Successful logon,"Suspicious network logon — pass-the-hash indicator (Type 3, no password prompt).",admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,,24392,,10.10.1.18,SRV-DC-01,,True,PASS_THE_HASH,T1550.002
4740,EVT-C8MVZ8Z8H6,2025-06-24 12:34:17.798,ATM-KTM-004,GIBLBANK,Account locked out,Account user_025 was locked after repeated failures.,user_025,GIBLBANK,user_025,GIBLBANK,,,,4632,,91.195.240.117,ATM-KTM-004,Account locked,False,,
4624,EVT-CLM4F8FWS0,2025-06-24 13:15:15.439,WS-BTW-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op1,GIBLBANK,swift_op1,GIBLBANK,2,Interactive,,12727,,,WS-BTW-005,,False,,
4624,EVT-1TLXZB63V1,2025-06-24 13:39:57.878,WS-KTM-013,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_037,GIBLBANK,user_037,GIBLBANK,2,Interactive,,38642,,,WS-KTM-013,,False,,
4720,EVT-EN7YJF30KH,2025-06-24 16:42:03.783,SRV-DC-01,GIBLBANK,User account created,A new user account was created: user_931,admin_01,GIBLBANK,user_931,GIBLBANK,,,,57800,,,SRV-DC-01,,False,,
4625,EVT-AN5SNW6I51,2025-06-25 03:36:07.369,SRV-DC-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,41934,,45.33.32.156,SRV-DC-01,Wrong password,True,,
4624,EVT-J0Y2ATGXI9,2025-06-25 03:58:22.473,SRV-SQL-01,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-002 to server — lateral movement.,user_014,GIBLBANK,user_014,GIBLBANK,3,Network,net.exe,4198,,10.10.1.19,SRV-SQL-01,,False,,
4688,EVT-YUOWZIUT00,2025-06-25 11:48:18.886,WS-KTM-019,GIBLBANK,Process created,A new process has been created: chrome.exe,user_035,GIBLBANK,user_035,GIBLBANK,,,chrome.exe,2183,explorer.exe,,WS-KTM-019,,False,,
4625,EVT-7QGJP3HZGE,2025-06-25 13:57:24.081,SWIFT-GW-03,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_035,GIBLBANK,user_035,GIBLBANK,3,Network,,57692,,10.30.1.3,SWIFT-GW-03,Wrong password,False,,
4624,EVT-VGKY5CGAGH,2025-06-25 16:12:57.317,WS-BTW-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_013,GIBLBANK,user_013,GIBLBANK,10,RemoteInteractive,,9830,,192.168.1.41,WS-BTW-003,,False,,
4698,EVT-A1FWT9UA09,2025-06-26 09:05:56.592,WS-KTM-002,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,,,taskschd.msc,41980,,,WS-KTM-002,,False,,
4688,EVT-UYP04K43SA,2025-06-26 09:48:36.499,WS-PKR-004,GIBLBANK,Process created,A new process has been created: outlook.exe,user_036,GIBLBANK,user_036,GIBLBANK,,,outlook.exe,9924,services.exe,,WS-PKR-004,,False,,
4624,EVT-868CDUN519,2025-06-26 11:12:05.328,WS-KTM-011,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_016,GIBLBANK,user_016,GIBLBANK,10,RemoteInteractive,,22613,,10.10.1.5,WS-KTM-011,,False,,
4672,EVT-J4ZGU5W463,2025-06-26 13:06:15.040,SRV-PROXY-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,54930,,,SRV-PROXY-01,,False,,
4624,EVT-6EM3ZNWSZT,2025-06-26 13:43:00.451,WS-KTM-010,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,28210,,,WS-KTM-010,,False,,
4648,EVT-94SARSAS6G,2025-06-26 14:35:08.310,SRV-SQL-01,GIBLBANK,Explicit credential use,Explicit credentials used: atm_tech1 used credentials for admin_01.,atm_tech1,GIBLBANK,admin_01,GIBLBANK,3,Network,,2759,,10.10.1.16,SRV-SQL-01,,False,,
4688,EVT-W0HY3FFW2G,2025-06-26 15:34:45.056,ATM-KTM-004,GIBLBANK,Process created,A new process has been created: notepad.exe,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,,,notepad.exe,20622,svchost.exe,,ATM-KTM-004,,False,,
4624,EVT-GPK57JECII,2025-06-26 16:24:46.090,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_002,GIBLBANK,user_002,GIBLBANK,2,Interactive,,44651,,,SRV-SQL-01,,False,,
4625,EVT-4SXTLX06Y9,2025-06-26 17:25:20.818,SRV-SQL-01,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,6773,,45.33.32.156,SRV-SQL-01,Account locked,False,,
4688,EVT-9A2N1T9832,2025-06-27 04:31:47.161,WS-KTM-006,GIBLBANK,Process created,A new process has been created: explorer.exe,admin_01,GIBLBANK,admin_01,GIBLBANK,,,explorer.exe,45598,svchost.exe,,WS-KTM-006,,False,,
4771,EVT-Q07VO0YHKD,2025-06-27 06:28:05.403,SRV-FILE-01,GIBLBANK,Kerberos pre-auth failed,Kerberos pre-authentication failure — possible Kerberoasting.,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,17752,,192.168.1.39,SRV-FILE-01,,True,KERBEROASTING,T1558.003
4624,EVT-D9V14CTR1C,2025-06-27 09:43:38.312,SWIFT-GW-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_01,GIBLBANK,admin_01,GIBLBANK,10,RemoteInteractive,,47944,,10.10.1.4,SWIFT-GW-01,,False,,
4688,EVT-0E6DO3ULZ8,2025-06-27 10:47:15.132,WS-KTM-018,GIBLBANK,Process created,A new process has been created: explorer.exe,user_039,GIBLBANK,user_039,GIBLBANK,,,explorer.exe,7294,svchost.exe,,WS-KTM-018,,False,,
4624,EVT-JDP9T6M7RJ,2025-06-27 11:42:52.219,SWIFT-GW-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_006,GIBLBANK,user_006,GIBLBANK,2,Interactive,,2469,,,SWIFT-GW-02,,False,,
4648,EVT-1KFV44U3WO,2025-06-27 14:01:17.863,SRV-DC-01,GIBLBANK,Explicit credential use,Explicit credentials used: svc_antivirus used credentials for SRV-DC-02$.,svc_antivirus,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,52978,,10.10.1.6,SRV-DC-01,,False,,
4688,EVT-ACCRNCIQ1H,2025-06-27 14:24:49.229,ATM-PKR-001,GIBLBANK,Process created,A new process has been created: notepad.exe,user_008,GIBLBANK,user_008,GIBLBANK,,,notepad.exe,42746,svchost.exe,,ATM-PKR-001,,False,,
4672,EVT-UEWPCJAY11,2025-06-27 16:07:55.156,SRV-SQL-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,48766,,,SRV-SQL-01,,False,,
4624,EVT-SWRYRC00ZD,2025-06-27 17:41:41.711,WS-KTM-012,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_027,GIBLBANK,user_027,GIBLBANK,2,Interactive,,45780,,,WS-KTM-012,,False,,
4625,EVT-ZDFD0GRVSN,2025-06-28 10:38:55.999,WS-PKR-002,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_033,GIBLBANK,user_033,GIBLBANK,3,Network,,37735,,192.168.1.36,WS-PKR-002,Wrong password,False,,
4625,EVT-EFUU8DD225,2025-06-28 12:33:11.079,WS-BTW-002,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_001,GIBLBANK,user_001,GIBLBANK,3,Network,,58080,,10.10.1.14,WS-BTW-002,Account locked,False,,
4648,EVT-9XPFO86080,2025-06-28 13:00:45.006,SRV-DC-01,GIBLBANK,Explicit credential use,Explicit credentials used: admin_02 used credentials for SRV-DC-01$.,admin_02,GIBLBANK,SRV-DC-01$,GIBLBANK,3,Network,,45375,,192.168.1.27,SRV-DC-01,,False,,
4624,EVT-OW4P615ISA,2025-06-28 13:15:41.622,WS-BTW-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,10,RemoteInteractive,,45161,,192.168.1.20,WS-BTW-004,,False,,
5140,EVT-XMRTRTXD1P,2025-06-28 15:37:57.094,SRV-DC-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,swift_op2,GIBLBANK,swift_op2,GIBLBANK,3,Network,System,47850,,,SRV-DC-02,,False,,
4624,EVT-HYVZYV9BIN,2025-06-28 16:17:29.574,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_001,GIBLBANK,user_001,GIBLBANK,2,Interactive,,23012,,,WS-PKR-003,,False,,
4624,EVT-HYVZYV9BIN,2025-06-28 16:17:29.574,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_001,GIBLBANK,user_001,GIBLBANK,2,Interactive,,23012,,,WS-PKR-003,,False,,
4624,EVT-TMJL5H1682,2025-06-28 16:53:45.105,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_010,GIBLBANK,user_010,GIBLBANK,10,RemoteInteractive,,63567,,192.168.1.33,ATM-KTM-001,,False,,
4624,EVT-2ARZT9E43F,2025-06-28 17:00:07.311,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_005,GIBLBANK,user_005,GIBLBANK,2,Interactive,,27179,,,SRV-DC-02,,False,,
4740,EVT-G86DQ8G2K1,2025-06-28 17:34:00.035,WS-KTM-006,GIBLBANK,Account locked out,Account user_039 was locked after repeated failures.,user_039,GIBLBANK,user_039,GIBLBANK,,,,55186,,198.51.100.22,WS-KTM-006,Account locked,False,,
4624,EVT-Z326XX1A5T,2025-06-28 17:34:54.307,ATM-KTM-001,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,39570,,,ATM-KTM-001,,False,,
4698,EVT-5KXJ2EZNJ8,2025-06-28 19:12:46.456,WS-KTM-007,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,taskschd.msc,38062,,,WS-KTM-007,,False,,
4771,EVT-QG0BU0YRQR,2025-06-29 04:17:34.922,SRV-SQL-02,GIBLBANK,Kerberos pre-auth failed,Kerberos pre-authentication failure — possible Kerberoasting.,user_037,GIBLBANK,user_037,GIBLBANK,3,Network,,3858,,192.168.1.14,SRV-SQL-02,,True,KERBEROASTING,T1558.003
4624,EVT-SIXMNHKTGI,2025-06-29 04:54:43.229,WS-KTM-011,GIBLBANK,Successful logon,Service account logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,5,Service,,41922,,,WS-KTM-011,,False,,
1102,EVT-7JH2TWLLJU,2025-06-29 05:57:02.156,SRV-SQL-02,GIBLBANK,Audit log cleared,CRITICAL: Security audit log was cleared. Attacker covering tracks.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,wevtutil.exe,8609,cmd.exe,,SRV-SQL-02,,True,AUDIT_LOG_CLEAR,T1070.001
4688,EVT-9GYRLO9W04,2025-06-29 09:23:48.694,WS-PKR-005,GIBLBANK,Process created,A new process has been created: outlook.exe,user_022,GIBLBANK,user_022,GIBLBANK,,,outlook.exe,30321,explorer.exe,,WS-PKR-005,,False,,
4624,EVT-O9T7E8G8JD,2025-06-29 09:49:04.255,WS-KTM-018,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_023,GIBLBANK,user_023,GIBLBANK,10,RemoteInteractive,,28879,,192.168.1.42,WS-KTM-018,,False,,
4624,EVT-OJ58UBCISJ,2025-06-29 10:13:16.858,ATM-PKR-002,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,29082,,,ATM-PKR-002,,False,,
4624,EVT-FPQ06WPX2C,2025-06-29 12:19:09.342,WS-BTW-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_039,GIBLBANK,user_039,GIBLBANK,10,RemoteInteractive,,44386,,192.168.1.37,WS-BTW-001,,False,,
7045,EVT-H20FEP4B6A,2025-06-29 13:07:20.815,SRV-APP-01,GIBLBANK,New service installed,A new service was installed: WindowsUpdateSvc. Possible persistence mechanism.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,WindowsUpdateSvc.exe,31755,services.exe,,SRV-APP-01,,True,NEW_SERVICE,T1543.003
4624,EVT-T5HKOJJ9VY,2025-06-29 14:09:15.206,WS-KTM-011,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_010,GIBLBANK,user_010,GIBLBANK,2,Interactive,,25739,,,WS-KTM-011,,False,,
4740,EVT-RV2Y7CDABB,2025-06-29 14:38:22.251,ATM-KTM-005,GIBLBANK,Account locked out,Account user_011 was locked after repeated failures.,user_011,GIBLBANK,user_011,GIBLBANK,,,,1134,,91.195.240.117,ATM-KTM-005,Account locked,False,,
4624,EVT-JA6YBLH4MT,2025-06-29 16:24:28.786,WS-KTM-007,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_012,GIBLBANK,user_012,GIBLBANK,10,RemoteInteractive,,35333,,192.168.1.20,WS-KTM-007,,False,,
4624,EVT-JPUB9MPGDG,2025-06-29 16:57:51.551,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,2,Interactive,,22668,,,WS-KTM-008,,False,,
4688,EVT-U9Q1PG4VIG,2025-06-29 17:26:16.171,ATM-KTM-004,GIBLBANK,Process created,A new process has been created: chrome.exe,user_033,GIBLBANK,user_033,GIBLBANK,,,chrome.exe,27893,explorer.exe,,ATM-KTM-004,,False,,
4688,EVT-UM94W739V5,2025-06-30 08:28:39.397,WS-KTM-018,GIBLBANK,Process created,A new process has been created: notepad.exe,user_014,GIBLBANK,user_014,GIBLBANK,,,notepad.exe,60769,explorer.exe,,WS-KTM-018,,False,,
4624,EVT-1F99DGHBTM,2025-06-30 09:50:34.580,SRV-SQL-02,GIBLBANK,Successful logon,Network logon from workstation WS-KTM-018 to server — lateral movement.,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,net.exe,28869,,192.168.1.41,SRV-SQL-02,,False,,
4672,EVT-9GJ4ANLIOB,2025-06-30 10:48:27.071,SRV-APP-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,,21479,,,SRV-APP-01,,False,,
5140,EVT-RZ84EMS8E8,2025-06-30 10:53:39.167,SRV-DC-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,dba_user1,GIBLBANK,dba_user1,GIBLBANK,3,Network,System,49059,,,SRV-DC-02,,False,,
4624,EVT-GL2UPQV9DY,2025-06-30 12:42:35.744,ATM-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_024,GIBLBANK,user_024,GIBLBANK,10,RemoteInteractive,,51862,,10.10.1.17,ATM-KTM-003,,False,,
4624,EVT-CUTREURFM0,2025-06-30 13:59:30.399,WS-KTM-012,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_005,GIBLBANK,user_005,GIBLBANK,3,Network,,9689,,192.168.1.33,WS-KTM-012,,False,,
